id,name,housenumber,street,city,state,postcode,phone,website,opening_hours,latitude,longitude,curbside_pickup,delivery,dine_in,editorial_summary,price_level,reservable,reviews,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takesout,user_ratings_total,rating,cuisine,updated_at
5245,Sushi King,1442,Myrtle Avenue,Brooklyn,NY,11237,+1-718-443-3388,,11:30-23:00,40.698816,-73.917085,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
5256,Kyoto Sushi,161,Nassau Avenue,,,,+1 718-383-8882,,,40.725143,-73.946956,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
5261,Abi Sushi,3271,31st Street,Astoria,NY,11106,,,,40.760154,-73.926630,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8684,Super Sushi,9208,3rd Avenue,,,,+1-718-238-2323,,"Tu,Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 11:30-22:00",40.619102,-74.033031,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8685,Bay Sushi,,,,,,+1-718-836-8365,https://www.baysushinyc.com,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 12:00-24:00; Su 12:00-23:00,40.638530,-74.034684,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8686,Shobu Sushi,,,,,,+1-718-833-8345,,"Mo,We,Th 11:00-22:00; Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00",40.615880,-74.030845,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8687,Inaka Japanese Fusion,,,,,,+1-718-836-0888,https://www.inaka83st.com,Mo-Th 11:00-22:30; Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:30,40.625209,-74.030530,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8690,Avocado Sushi,1919,Hylan Boulevard,Staten Island,NY,10305,+1 718-668-1500,https://www.avocadosushinyc.com/,"Mo-Th 11:00-22:30; Fr,Sa 11:00-23:00; Su 12:00-22:00",40.582843,-74.096809,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8692,Omiya,8618,4th Avenue,,,11209,+1-718-748-1977,https://www.omiyasushi.net,Mo-Fr 11:00-21:00; Sa-Su 11:30-21:00,40.622339,-74.028752,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8696,Bayridge Sushi,,,,,,+1-718-491-0662,https://bayridgesushibk.com,Mo-Th 11:00-23:00; Fr-Sa 11:30-23:30; Su 12:00-23:00,40.635437,-74.026344,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8700,G Sushi Sashimi,,,,,,+1-718-630-1113,http://www.gsushibrooklyn.com,,40.634241,-74.026485,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8703,East Sushi,4371,Amboy Road,Staten Island,NY,10312,,,,40.545487,-74.161634,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8704,Avocado Sushi,4342,Amboy Road,,,10312,,,,40.545066,-74.159949,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8705,Ocean Sushi,20,Jefferson Boulevard,Staten Island,NY,,,,,40.541155,-74.178357,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8706,Kiku,3838,Richmond Avenue,Staten Island,NY,10312,7186088589,,Mo-Th 11:30-22:30; Fr 11:30-23:00; Sa 12:00-23:00; Su 12:00-22:00,40.544348,-74.165661,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8708,Genki Sushi,150,Greaves Lane,Staten Island,NY,10308,+1-718-966-1155,https://genkistatenisland.com/,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 11:00-22:00,40.553813,-74.142696,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8711,Cucumber Sushi,,,,,,,,,40.537458,-74.150750,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8967,Kaito Japanese Restaurant,28,Palmer Avenue,Bronxville,NY,10708,,,"Su-Th 12:00-15:00, 16:30-21:00; Fr, Sa 12:00-15:00, 16:30-22:00; Mo off",40.941361,-73.837481,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8968,Wild Ginger,,,,,,,,Su-Th 11:30-22:00; Fr-Sa 11:30-23:00,40.939867,-73.833980,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8987,Hirame Sushi,369,Downing Drive,Yorktown Heights,NY,10598,,,,41.273540,-73.782938,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8988,Sushi Mike's,146,Main Street,Dobbs Ferry,NY,10522,+1 914-591-0054,https://www.sushimikes.com/,"Tu-Th, Su 15:00-21:00; Fr, Sa 15:00-21:30",41.016107,-73.873594,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8989,Sushi Niji,73,Main Street,Dobbs Ferry,NY,10522,+1 914-693-8838,https://www.73sushiniji.com/,"Mo, We, Th 11:15-15:15, 16:15-22:00; Fr 11:15-15:15, 16:15-22:30; Sa 12:15-22:30; Su 13:00-22:00",41.014009,-73.876400,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8990,Ko Ko Sushi,50,Christie Place,Scarsdale,NY,10583,,,Mo-Sa 11:00-21:00; Su 12:00-20:00,40.990206,-73.806778,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
8991,Akai,,,,,,,,,40.989895,-73.806716,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9056,Kiki,99,West Main Street,Goshen,NY,10924,+1-845-291-1000,https://www.kikirestaurant.com,Tu-Th 11:00-21:30; Fr-Sa 11:00-22:30; Su 12:00-21:30,41.401722,-74.326118,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9058,Go Go Sushi,,,,,,,,,41.450543,-74.376617,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9062,Sakura Asian Cuisine,55,Quaker Avenue,Cornwall,NY,12518,+1-845-534-3488,https://www.sakuracornwallny.com/,,41.433614,-74.039773,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9063,Kobe Sushi,,,,,,,,Mo-Su 011:30-22:00,41.140342,-73.991104,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9069,Tuxedo Sushi,233,Route 17,Tuxedo Park,NY,10987,,,Mo-Th 11:30-21:00; Sa 11:30-21:30; Su 14:00-21:00,41.193962,-74.185087,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9076,Umi Sushi & Seafood Buffet,220-18,Hillside Avenue,Queens Village,NY,11427,+1-718-468-2100,https://umibuffetny.com/,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 11:30-22:00,40.730303,-73.743352,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9082,Torigo,196,Jericho Turnpike,Floral Park,NY,11001,,,,40.728507,-73.703768,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9084,MANN SARKA,230,Jericho Turnpike,Floral Park,NY,11001,,,,40.728793,-73.702374,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9085,Osaka,224-23,Union Turnpike,Oakland Gardens,NY,11364,+1-718-217-8283,https://www.osaka-nyc.com,,40.736178,-73.745880,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9086,Sushi You,215-05,73rd Avenue,,,11364,,,,40.740722,-73.759060,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9101,River Sushi,61-44,Springfield Boulevard,Oakland Gardens,NY,11364,,,,40.748036,-73.756339,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9107,Matsuya,,,,,,,,,40.786112,-73.725935,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9108,Mr.Poke,27,Great Neck Road,Great Neck,NY,11021,+15164820416,,Mo-Sa 11:00-21:00,40.786461,-73.727510,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9194,E-Chiban,66-47,Fresh Pond Road,,,,+1-718-386-8333,https://www.e-chiban.net/,,40.707560,-73.897264,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9198,Sakura IV,64-19,Myrtle Avenue,,,,+1-718-366-7888,http://www.sakura4glendale.com/,"Mo-Sa 11:30-15:30, 16:30-23:00; Su 12:00-22:30",40.701174,-73.891757,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
9796,Umi Sushi,215,Brighton Beach Avenue,Brooklyn,NY,11235,+1-718-769-3338,https://www.umisushibk.com/,Mo-Th 11:00-22:00; Fr 11:00-22:30; Sa 11:30-22:30; Su 12:00-22:00,40.576670,-73.966669,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
10023,Sushi Koi,116-37,Queens Boulevard,,,11375,,,,40.715793,-73.832576,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
10028,U-Me Sushi,85-09,Jamaica Avenue,,,,(718) 849-6868,https://umesushiqueens.com/,,40.692640,-73.858698,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
11331,Osaka,,,,,,,,,40.581039,-73.838112,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
11898,Xinbao,137-42,Guy R Brewer Boulevard,,,,,,,40.670898,-73.774026,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12825,Unnamed Sushi Restaurant,,,,,,,,,40.729242,-73.213994,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12832,Jasmine,,,Stony Brook,NY,,+1-631-632-1858,https://stonybrook.edu/jasmine,,40.916009,-73.119985,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12843,The Coast,41,South Euclid Avenue,Montauk,NY,11954,,https://www.thecoastmontauk.com/,,41.035371,-71.945284,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12844,Wasabi Beach Sushi,38,South Etna Avenue,Montauk,NY,11954,+1-631-238-5791,https://wasabibeachsushi.com/,,41.035121,-71.941084,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12845,Yuan Sushi,177,Remsen Street,,,12047,,,,42.771940,-73.700625,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12846,Shogun Sushi Sake Bar,,,,,,,,,42.623442,-73.828543,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12848,Yoshi Sushi,,,,,,+1 518 7836100,https://yoshisushialbany.com/,,42.733941,-73.762749,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12849,River St. Poke Bar,184,River Street,Troy,NY,12180,+1-518-874-1058,https://riverstpokebar.com/,Tu-Sa 11:00-21:00; Su 11:00-20:00,42.729982,-73.693999,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12852,Sushi by Bou,,,,,,,,,42.649525,-73.754910,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12854,Unagi Sushi,,,,,,,,,42.729101,-73.689364,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12862,Ruby City,875,Madison Avenue,Albany,NY,12208,+1-518-438-0289,https://www.rubyalbany.com/,,42.661415,-73.783008,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12865,Mr. Fuji Sushi,,,,,,,,,42.683570,-73.840426,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12879,SushiMakio,1088,Morton Boulevard,Kingston,NY,12401,+1-845-853-8078,https://www.sushimakio.com/,Tu-Th 16:00-21:00; Fr-Sa 16:00-22:00,41.961782,-73.992691,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12880,Osaka,74,Broadway,Tivoli,NY,12583,(845) 757-5055,http://www.osakasushi.net/,,42.058829,-73.910475,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12884,Mizu Sushi,4246,Albany Post Rd,Hyde Park,NY,12538,+1 845-229-8688,http://mizusushiny.com,Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,41.781705,-73.930916,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12885,Hana Sushi,7270,South Broadway,Red Hook,NY,12571,(845) 758-4333,,,41.982022,-73.881225,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12886,Domo Sushi,,,,,,,,,41.535509,-73.900607,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12891,Hokkaido,18,Church Street,New Paltz,NY,12561,+1 845 256 0621,https://www.hokkaidonewpaltz.com/,We off; Th 16:30-21:00; Fr-Sa 16:30-22:00; Su-Tu 16:30-21:00,41.748843,-74.085557,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12892,Hissho Sushi,,,,,,,,,41.740560,-74.082591,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12896,Wasabi Restaurant & Bar,63,Putnam Street,Saratoga Springs,NY,12866,+1 518 450 1092,https://www.wasabisaratogany.com/,"Mo-Th 11:30-21:30,Fr 11:30-22:30,Sa 12:00-22:30,Su 13:00-21:00",43.081570,-73.784139,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12898,Nagoya Sushi & Hibachi,1100,Champions Drive,Davenport,FL,33897,,https://nagoyadavenport.com,,28.272268,-81.659090,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12899,Blu Sushi,2262,First Street,Fort Myers,FL,33901,239 362 2843,https://blusushi.com/,,26.644484,-81.869266,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12902,Zushi Sushi,201,Old San Carlos Boulevard,Fort Myers Beach,,33931,,http://www.zushizushi.com/,,26.454332,-81.955838,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12904,Grand Buffet,2700,Tamiami Trail,,,34112,239 732 5777,http://naplesgrandbuffet.net,,26.128968,-81.772447,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12905,Sushi-Thai Downtown,898,5th Avenue South,,,34102,+1-239-430-7575,https://sushithaidowntown.com/,Su-Th 11:30-22:00; Fr-Sa 11:30-23:00,26.141733,-81.794921,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12906,Thai Sushi by KJ,,,,,,,,,26.141297,-81.801265,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12909,Sushi-Thai Too,,,,,,,,,26.244510,-81.695428,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12910,Rice Bowl Asian House,7305,52nd Place East,Bradenton,FL,34203,,,,27.444895,-82.466341,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12911,Sam Oh Jung,,,,,,,,,27.434112,-82.577789,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12912,Migi Sushi,4420,State Road 64 E,Bradenton,FL,34208,,,,27.496746,-82.506615,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12913,Ocean Star,902,South Bay Boulevard,Anna Maria,FL,34216,+1-941-251-6940,https://www.islandoceanstarfl.com/,Tu-Su 16:00-21:30,27.526843,-82.720947,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12916,Ginza,5428,Fruitville Road,Sarasota,FL,34232,+1-941-342-9282,,,27.336351,-82.460179,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12920,Thai Star Sushi,,,,,,,,,27.106345,-82.438937,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12922,Bushido Sushi,125,West Venice Avenue,Venice,FL,34285,+1 941-485-1757,https://www.bushidosushi.com/,Mo-Su 11:00-21:00,27.099650,-82.444910,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12925,Sakura Asian Cuisine & Sushi,,,,,,+13523405543,https://www.sakuraspringhillfl.com/,,28.434720,-82.546692,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12930,Bunga Raya Sushi,,,,,,,,,28.099649,-82.691365,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12935,Unnamed Sushi Restaurant,,,,,,,,,28.559781,-81.822041,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12936,Oishi Japanese Restaurant,7818,West Irlo Bronson Memorial Highway,,,34747,,https://www.oishijapanesefl.com/,Mo-Su 11:30-15:00,28.339716,-81.600663,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12937,Gochi Sushi Cafe,,,,,,,,,28.550303,-81.590086,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12938,GOCHI JAPANESE KITCHEN,14195,West Colonial Drive,Winter Garden,FL,34787,407-877-0050,https://www.gochijapanesekitchen.com/,,28.552546,-81.595058,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12939,Bento Sushi + Poke,426,West Plant St.,Winter Garden,FL,34787,407-347-5549,https://eatatbento.com/,,28.564158,-81.590830,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12940,Norigami,426,West Plant Street,Winter Garden,FL,34787,,,,28.564152,-81.590751,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12941,Aji Sushi,,,,,,,,,28.523462,-81.583881,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12950,Poke Poke Bowl,,,,,,,,,27.260985,-80.429871,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12951,Thep Thai Restaurant & Sushi Bar,2434,Southeast Federal Highway,Stuart,FL,34994,+1 (772) 220-4998,http://www.thepthaisushibar.com/,"Mo-Th 11:00-14:30,16:30-21:30; Fr 11:00-14:30,16:30-22:00; Sa 16:30-22:00; Su 16:30-21:30",27.174879,-80.235065,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12952,Fugu Tei Japanese Restaurant,6220,Southeast Federal Highway,Stuart,FL,,+1 (772) 287-5979,,Tu-Th 17:00-21:00; Fr-Sa 17:00-22:00,27.128411,-80.199723,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12954,Ronin Sushi,,,,,,,,,32.919902,-85.958883,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12955,Sushi Village,592,Fieldstown Road,Gardendale,AL,35071,+1-205-285-8556,https://www.sushivillage-al.com/locationinfo?lid=9556,"Tu-Fr 11:00-15:00, 16:00-21:30; Sa-Su 11:00-21:30",33.652924,-86.820734,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12957,Rock N Roll Sushi,5078,Pinnacle Square,,,,,https://rocknrollsushi.com/locations/trussville-al/,,33.603823,-86.643223,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12958,Rock n Roll Sushi,,,,,,,,,33.210083,-87.566638,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12961,Ninja Japanese Restaurant,1241,Point Mallard Parkway,Decatur,AL,35601,,https://ninjadecatur.com/,,34.559853,-86.969857,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12963,Ninja Grill Suchi and Bar,935,US Highway 72 East,Athens,AL,35611,+1-256-998-5088,,,34.788715,-86.961665,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12964,Ichiban Sushi Florence,,,,,,,,,34.826366,-87.625733,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12965,Tokyo Steak House and Sushi,,,,,,,,,34.496662,-87.725232,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12966,I Love Sushi,100,Outfield Drive,Madison,AL,35758,+1(256)325-5610,https://www.ilovesushiexpress.com/,,34.684288,-86.717128,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12967,Ichiban Express,8835,US-431,Albertville,AL,35950,,https://ichibanexpressal.kwickmenu.com/index.php,,34.284791,-86.230851,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12968,Osaka Sushi,,,,,,,,,32.461805,-86.425080,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12969,Mikato Japanese Steakhouse,3800,Gulf Shores Pkwy,Gulf Shores,AL,36542,,,,30.301884,-87.680065,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12970,Rice Asian Grill & Sushi Bar,,,,,,,,,30.638819,-88.140889,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12973,Rock N Roll Sushi,200,West Glenn Avenue,Auburn,AL,36830,+1-334-209-6253,https://rnrsushi.com/,"Su-Th 11:00-21:00, Fr-Sa 11:00-22:00",32.609220,-85.482815,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12974,Arigato Sushi Boutique,140,North College Street,Auburn,AL,36830,,,,32.607805,-85.481517,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12975,Sushi Hero,1642,South College Street,Auburn,AL,36832,,,,32.576256,-85.498873,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12976,Fuji Sushi Bar,,,,,,,,,32.579362,-85.495896,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12981,Peters Sushi,330,Franklin Rd,Brentwood,,37027,(615) 370-1493,http://peterssushi.com/,"11:00-14:30,17:00-22:00",36.026490,-86.789878,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12982,Bodeli Sushi,,,,,,,,,35.954093,-86.802816,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12983,Toyo Japanese Sushi Bar & Hibachi,2305,Jackson Avenue West,Oxford,MS,38655,+1-662-232-8668,https://www.toyooxford.com/,,34.364385,-89.563240,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12984,SakuraHibatchi and Ramen,2580,Jackson Avenue West,Oxford,MS,38655,+1-662-638-3288,https://www.sakuraoxford.com,,34.360367,-89.567814,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12987,A-1 Buffet and Sushi,542,Lake Flower Avenue,,,,+1 518-891-6688,,11:00-21:30,44.313163,-74.118149,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12989,Koi Sushi and Thai Restaurant,102,Lumber Dr,Franklin,,37064,+1-615-538-6018,,,35.899396,-86.875553,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12991,Maru Iyagi,,,,,,,,,36.329823,-86.592228,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12992,MoriMori,649,South Mount Juliet Road,Mount Juliet,TN,37122,615-549-6540,http://www.morimorisushibar.com/,,36.162469,-86.512592,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12993,Xiao's Hibachi and Sushi,,,,,,,,,35.880790,-86.386456,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12994,Sushin,,,,,,,,,35.856823,-86.429622,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12997,Yuno Sushi,,,,,,,https://yunosushi.com/index.html,,35.967514,-86.677722,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12998,Unnamed Sushi Restaurant,,,,,,,,,35.966797,-86.675793,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
12999,Nama,2300,Elliston Place,Nashville,TN,37203,,,,36.150106,-86.805746,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13000,Nomzilla!,,,,,,,,,36.188665,-86.746719,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13001,888,800,Clark Place,Nashville,TN,37203,888-383-8610,https://888nashville.com/,,36.155820,-86.780454,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13014,Hissho Sushi,,,,,,,,,36.132266,-86.669777,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13017,The Eastern Peak,8121,Sawyer Brown Road,,,37221,6153345068,http://theeasternpeak.com,Su-Th 11:00-21:00; Fr-Sa 11:00-22:00,36.081225,-86.948492,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13028,Mulan Chinese Bistro,,,,,,,,,35.119510,-89.990772,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13029,Yum Sushi Burrito & Poke,1735,West State of Franklin Road,Johnson City,TN,37604,+1-423-328-3319,https://www.yumpokespot.com,Mo-Su 11:00-21:00,36.300941,-82.377160,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13032,Miso,421,West Elk Avenue,,,37643,423-543-8889,https://www.menupix.com/menudirectory/menu.php?id=28656021,Mo-Su 11:00-22:00,36.351762,-82.233208,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13034,Sushi Spot,7535,Barnett Way,Powell,,37849,,,,36.052409,-83.993722,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13035,Chaiyos Thai & Sushi,601,James Agee Street,Knoxville,TN,37916,,https://www.chaiyosrestaurant.com/,,35.959576,-83.929324,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13036,Nama,,,,,,,,,35.965091,-83.917868,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13037,Jai Dee,,,,,,,http://www.jaidee865.com/,,35.955851,-83.932066,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13038,Osaka Hibachi and Sushi,,,,,,,,,35.949830,-83.974117,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13050,Nama Sushi Bar,260,North Peters Road,Knoxville,TN,37923,,https://namasushibar.com/locations/cedar-bluff/,Mo-Sa 11:00-22:00;Su 11:00-21:00,35.915839,-84.088081,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13051,Stix,4680,Merchants Park Circle,,,,,http://collierville.stixonline.com/,,35.024542,-89.720222,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13055,Maru Sushi,102,Chauncey Avenue,West Lafayette,IN,47906,+17657432646,https://maru-sushi.us/,"Mo-Fr 11:00-21:30, Sa 12:00-21:30, Su 17:00-21:00",40.424533,-86.906772,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13056,Sushi Boss,,,,,,,,,40.424955,-86.911391,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13057,Kona Grill,,,,,,,,,42.561807,-83.147077,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13058,Pokeworks,716,West Big Beaver Road,Troy,MI,48084,,,,42.562467,-83.163445,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13059,Wow Sushi,,,,,,+1 248-526-0425,https://wowsushitogo.com/,,42.571546,-83.126904,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13060,Sushi Japan,176,South Old Woodward Avenue,Birmingham,MI,48009,,,,42.545850,-83.213781,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13062,Kaku Sushi & Poke,126,South Old Woodward Avenue,Birmingham,MI,48009,,,,42.546356,-83.214260,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13063,Adachi Sushi & Japanese Cuisine,325,South Old Woodward Avenue,,,48009,+12485405900,https://adachirestaurant.com/,,42.544957,-83.211905,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13066,poke poke,2485,Coolidge Highway,Berkley,MI,48072,,,Mo-Su 10:00-21:00,42.494950,-83.183808,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
13067,Sushi Zone,16749,East 9 Mile Road,Eastpointe,MI,48021,+15868595001,,,42.465116,-82.949115,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
